년,월,일,시군구코드,시군구,법정동,아파트명,거래가격,전용면적
2018,4,1~10,11590,서울특별시 동작구, 사당동,현대주택조합,"63,000",84.99
2018,4,1~10,11590,서울특별시 동작구, 사당동,경남아너스빌1차,"50,800",59.9
2018,4,11~20,11590,서울특별시 동작구, 사당동,신동아4,"53,000",46.75
2018,4,11~20,11590,서울특별시 동작구, 사당동,극동(105),"56,700",51.57
2018,4,1~10,11590,서울특별시 동작구, 신대방동,성원상떼빌,"53,000",84.98
2018,4,1~10,11590,서울특별시 동작구, 신대방동,우성1,"63,000",84.99
2018,4,1~10,11590,서울특별시 동작구, 신대방동,우성1,"79,000",127.02
2018,4,1~10,11590,서울특별시 동작구, 신대방동,롯데낙천대,"58,250",55.4561
2018,4,1~10,11620,서울특별시 관악구, 봉천동,동아타운,"24,000",28.8
2018,4,1~10,11620,서울특별시 관악구, 봉천동,복권,"16,000",47.61
2018,4,1~10,11620,서울특별시 관악구, 봉천동,관악동부센트레빌,"68,800",113.83
2018,4,1~10,11620,서울특별시 관악구, 봉천동,관악푸르지오,"62,800",84.75
2018,4,1~10,11620,서울특별시 관악구, 봉천동,우성,"51,000",84.96
2018,4,1~10,11620,서울특별시 관악구, 봉천동,관악푸르지오,"50,900",59.58
2018,4,1~10,11620,서울특별시 관악구, 봉천동,해태보라매타워,"39,500",59.94
2018,4,11~20,11620,서울특별시 관악구, 봉천동,봉천동아,"42,000",59.76
2018,4,11~20,11620,서울특별시 관악구, 봉천동,새진 (1653-10),"36,400",77.01
2018,4,11~20,11620,서울특별시 관악구, 봉천동,해바라기,"27,500",49.02
2018,4,11~20,11620,서울특별시 관악구, 봉천동,건영6,"50,500",59.9
2018,4,1~10,11620,서울특별시 관악구, 신림동,보라매갑을,"33,500",55.91
2018,4,1~10,11620,서울특별시 관악구, 신림동,삼성산주공(주공3단지),"43,000",113.31
2018,4,1~10,11620,서울특별시 관악구, 신림동,청화,"34,000",59.91
2018,4,1~10,11620,서울특별시 관악구, 신림동,신림현대,"27,000",34.86
2018,4,11~20,11620,서울특별시 관악구, 신림동,LIG 대학마을,"48,800",84.82
2018,4,11~20,11620,서울특별시 관악구, 신림동,LIG 대학마을,"42,000",84.82
2018,4,11~20,11620,서울특별시 관악구, 신림동,LIG 대학마을,"39,800",84.82
2018,4,11~20,11620,서울특별시 관악구, 신림동,관악산휴먼시아 2단지,"44,700",84.97
2018,4,1~10,11620,서울특별시 관악구, 남현동,예성2차그린캐슬,"59,000",84.1
2018,4,1~10,11620,서울특별시 관악구, 남현동,관악산대창센시티,"43,300",59.6
2018,4,1~10,11650,서울특별시 서초구, 방배동,르가든6차,"228,000",182.26
2018,4,11~20,11650,서울특별시 서초구, 방배동,써니힐즈,"133,000",110.15
2018,4,1~10,11650,서울특별시 서초구, 양재동,한솔로이젠트,"79,000",84.65
2018,4,1~10,11650,서울특별시 서초구, 양재동,리젠시,"47,650",71.93
2018,4,1~10,11650,서울특별시 서초구, 서초동,서초타운트라팰리스,"100,000",127.3
2018,4,1~10,11650,서울특별시 서초구, 신원동,서초포레스타6단지,"82,000",59.93
2018,4,1~10,11680,서울특별시 강남구, 역삼동,대명벨리온,"24,000",17.684
2018,4,1~10,11680,서울특별시 강남구, 개포동,개포주공 1단지,"156,000",41.98
2018,4,1~10,11680,서울특별시 강남구, 개포동,개포주공 1단지,"180,000",50.64
2018,4,1~10,11680,서울특별시 강남구, 개포동,개포주공 1단지,"142,000",35.64
2018,4,1~10,11680,서울특별시 강남구, 개포동,개포주공 1단지,"159,500",50.38
2018,4,1~10,11680,서울특별시 강남구, 개포동,개포주공 1단지,"163,000",50.64
2018,4,1~10,11680,서울특별시 강남구, 개포동,현대1차101동~106동,"203,000",177.19
2018,4,11~20,11680,서울특별시 강남구, 개포동,개포주공 6단지,"128,000",53.06
2018,4,11~20,11680,서울특별시 강남구, 청담동,청담현대3차아파트,"95,000",85
2018,4,11~20,11680,서울특별시 강남구, 삼성동,동구싼타빌,"52,000",71.28
2018,4,1~10,11680,서울특별시 강남구, 대치동,현대썬앤빌 테헤란,"48,200",33.09
2018,4,1~10,11680,서울특별시 강남구, 세곡동,세곡푸르지오,"103,000",74.74
2018,4,1~10,11680,서울특별시 강남구, 일원동,우성7,"100,000",68.39
2018,4,1~10,11680,서울특별시 강남구, 수서동,강남데시앙포레,"108,500",59.88
2018,4,11~20,11710,서울특별시 송파구, 풍납동,대아(제101상가동),"54,500",84.99
2018,4,11~20,11710,서울특별시 송파구, 풍납동,금강캐스빌,"55,000",84.07
2018,4,1~10,11710,서울특별시 송파구, 가락동,가락금호아파트,"74,000",59.91
2018,4,1~10,11710,서울특별시 송파구, 가락동,삼성프라자,"58,000",131.29
2018,4,11~20,11710,서울특별시 송파구, 가락동,가락쌍용(2차),"70,000",84.42
2018,4,1~10,11710,서울특별시 송파구, 문정동,문정시영,"53,500",46.26
2018,4,1~10,11710,서울특별시 송파구, 장지동,송파파인타운7단지,"93,000",84.94
2018,4,1~10,11710,서울특별시 송파구, 장지동,송파파인타운5단지,"80,000",84.98
2018,4,1~10,11710,서울특별시 송파구, 오금동,아남,"55,000",84.93
2018,4,11~20,11710,서울특별시 송파구, 오금동,현대(2-4차),"120,000",130.93
2018,4,11~20,11710,서울특별시 송파구, 거여동,쌍용스윗닷홈2차,"61,000",104.04
2018,4,1~10,11740,서울특별시 강동구, 길동,강동큐브(2차),"11,400",12.52
2018,4,1~10,11740,서울특별시 강동구, 길동,강동큐브(2차),"12,000",14.32
2018,4,1~10,11740,서울특별시 강동구, 길동,길동우성,"35,000",40.36
2018,4,1~10,11740,서울특별시 강동구, 길동,신대길파크하임,"44,500",84.79
2018,4,1~10,11740,서울특별시 강동구, 길동,현대웰하임(101동),"12,850",16.959
2018,4,1~10,11740,서울특별시 강동구, 길동,길동우성,"61,000",84.75
2018,4,11~20,11740,서울특별시 강동구, 둔촌동,신성둔촌미소지움2,"60,000",84.78
2018,4,11~20,11740,서울특별시 강동구, 둔촌동,둔촌주공2단지,"142,500",88.26
2018,4,1~10,11740,서울특별시 강동구, 암사동,내일쎄닛빌,"38,500",79.2
2018,4,11~20,11740,서울특별시 강동구, 암사동,롯데캐슬퍼스트,"76,700",59.99
2018,4,1~10,11740,서울특별시 강동구, 성내동,건영아모리움,"13,200",11.6657
2018,4,1~10,11740,서울특별시 강동구, 천호동,두산위브센티움,"16,800",31.37
2018,4,1~10,11740,서울특별시 강동구, 천호동,현대,"49,000",68.68
2018,4,1~10,26110,부산광역시 중구, 영주동,동주파크,"12,000",56.4
2018,4,11~20,26110,부산광역시 중구, 대청동1가,코모도에스테이트,"11,000",25.36
2018,4,11~20,26110,부산광역시 중구, 보수동3가,보수허브센티움,"19,800",53.76
2018,4,1~10,26140,부산광역시 서구, 동대신동3가,타워별장,"20,000",93.53
2018,4,1~10,26140,부산광역시 서구, 서대신동1가,창조드림빌라,"7,000",34.52
2018,4,1~10,26140,부산광역시 서구, 서대신동3가,대신공원한신휴플러스,"32,600",59.6934
2018,4,1~10,26140,부산광역시 서구, 부민동3가,부민e편한세상,"37,500",117.592
2018,4,11~20,26140,부산광역시 서구, 토성동5가,해오름,"28,000",84.94
2018,4,1~10,26140,부산광역시 서구, 암남동,송도풍림아이원,"46,000",84.9891
2018,4,1~10,26140,부산광역시 서구, 암남동,송도혜성비치타운,"21,000",84.96
2018,4,1~10,26140,부산광역시 서구, 암남동,송도풍림아이원,"44,399",84.9891
2018,4,1~10,26140,부산광역시 서구, 암남동,송도정림비치타운,"15,400",84.91
2018,4,1~10,26140,부산광역시 서구, 암남동,삼경빌라맨션,"24,000",114.01
2018,4,11~20,26140,부산광역시 서구, 암남동,송도풍림아이원,"28,600",84.986
2018,4,1~10,26170,부산광역시 동구, 초량동,대근아트빌라,"3,800",28.44
2018,4,1~10,26170,부산광역시 동구, 초량동,대근아트빌라,"3,800",28.44
2018,4,1~10,26170,부산광역시 동구, 초량동,대근아트빌라,"3,800",28.44
2018,4,1~10,26170,부산광역시 동구, 초량동,대근아트빌라,"3,800",28.44
2018,4,1~10,26170,부산광역시 동구, 초량동,부산역유림로미오,"8,500",16.795
2018,4,11~20,26170,부산광역시 동구, 초량동,반도보라스카이뷰,"29,700",84.795
2018,4,11~20,26170,부산광역시 동구, 초량동,토마하우스,"5,400",33.37
2018,4,11~20,26170,부산광역시 동구, 초량동,부산역 유림줄리엣,"9,850",16.843
2018,4,1~10,26170,부산광역시 동구, 수정동,동원,"9,300",46.17
2018,4,1~10,26170,부산광역시 동구, 수정동,태안하버빌,"19,800",82.93
2018,4,1~10,26170,부산광역시 동구, 수정동,수정(1175-1),"3,400",36.36
2018,4,1~10,26170,부산광역시 동구, 수정동,청광,"16,000",76.5
2018,4,1~10,26170,부산광역시 동구, 수정동,아르미나아파트,"20,000",58.66
2018,4,1~10,26170,부산광역시 동구, 수정동,수정(1181-4),"3,700",36.36
2018,4,11~20,26170,부산광역시 동구, 수정동,수성,"6,000",49.59
2018,4,11~20,26170,부산광역시 동구, 수정동,아르미나아파트,"20,000",58.66
2018,4,11~20,26170,부산광역시 동구, 좌천동,좌천시민(741-1),"2,400",36.4
2018,4,1~10,26170,부산광역시 동구, 범일동,한성기린,"18,500",60
2018,4,1~10,26200,부산광역시 영도구, 영선동4가,반도보라,"22,000",59.7
2018,4,1~10,26200,부산광역시 영도구, 영선동4가,영선2동4동,"6,600",36.36
2018,4,1~10,26200,부산광역시 영도구, 영선동4가,영선2동4동,"6,700",36.36
2018,4,1~10,26200,부산광역시 영도구, 청학동,신영도롯데낙천대,"17,400",59.9675
2018,4,1~10,26200,부산광역시 영도구, 동삼동,절영(510-11),"12,700",46.27
2018,4,1~10,26200,부산광역시 영도구, 동삼동,건아맨션(335-1),"6,700",56.64
2018,4,1~10,26200,부산광역시 영도구, 동삼동,조양비취맨션,"11,100",53.85
2018,4,1~10,26200,부산광역시 영도구, 동삼동,동삼그린힐,"8,700",41.3
2018,4,1~10,26200,부산광역시 영도구, 동삼동,벽산비치,"22,000",85.87
2018,4,11~20,26200,부산광역시 영도구, 동삼동,절영(510-11),"12,200",46.27
2018,4,1~10,26230,부산광역시 부산진구, 양정동,현대1차,"23,650",59.95
2018,4,1~10,26230,부산광역시 부산진구, 양정동,수정캐슬,"16,000",49.81
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면쌍용플래티넘,"9,400",29.775
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면대우디오빌2,"9,900",28.58
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면노르웨이아침,"7,450",30.49
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면노르웨이아침,"7,700",30.49
2018,4,1~10,26230,부산광역시 부산진구, 전포동,동연아미가,"6,200",25.92
2018,4,1~10,26230,부산광역시 부산진구, 전포동,경원프라우드-2,"7,100",27.43
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면 세종 그랑시아,"40,000",84.2425
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면롯데캐슬스카이,"34,000",59.9438
2018,4,1~10,26230,부산광역시 부산진구, 전포동,서면롯데캐슬스카이,"63,000",141.1941
2018,4,11~20,26230,부산광역시 부산진구, 전포동,한라비발디,"37,000",84.8659
2018,4,1~10,26230,부산광역시 부산진구, 부전동,더샵 센트럴스타,"56,000",130.257
2018,4,1~10,26230,부산광역시 부산진구, 부전동,네오스포,"23,900",84.645
2018,4,1~10,26230,부산광역시 부산진구, 범천동,탑패밀리,"15,000",46.78
2018,4,1~10,26230,부산광역시 부산진구, 범천동,서면베르빌2,"5,500",22.28
2018,4,1~10,26230,부산광역시 부산진구, 범천동,서면 라이포레,"20,400",44.7507
2018,4,1~10,26230,부산광역시 부산진구, 범천동,탑패밀리,"14,500",46.78
2018,4,1~10,26230,부산광역시 부산진구, 범천동,서면베르빌2,"5,600",24.3
2018,4,1~10,26230,부산광역시 부산진구, 범천동,서면유림노르웨이숲,"38,000",84.984
2018,4,1~10,26230,부산광역시 부산진구, 범천동,범천동이즈팰리스,"17,000",43.09
2018,4,1~10,26230,부산광역시 부산진구, 범천동,서면베르빌2,"7,300",32.58
2018,4,1~10,26230,부산광역시 부산진구, 범천동,경남,"21,000",59.9425
2018,4,11~20,26230,부산광역시 부산진구, 범천동,서면베르빌2,"5,600",24.3
2018,4,1~10,26230,부산광역시 부산진구, 연지동,연지센트럴파크,"23,387",48.9077
2018,4,1~10,26230,부산광역시 부산진구, 초읍동,삼환,"26,000",84.91
2018,4,1~10,26230,부산광역시 부산진구, 부암동,일성인포,"22,950",76.2
2018,4,1~10,26230,부산광역시 부산진구, 부암동,부산서면 동문굿모닝힐,"42,000",138.5906
2018,4,1~10,26230,부산광역시 부산진구, 부암동,부산서면 동문굿모닝힐,"44,000",138.5906
2018,4,1~10,26230,부산광역시 부산진구, 당감동,개금주공3단지,"14,000",41.3
2018,4,1~10,26230,부산광역시 부산진구, 당감동,개금주공3단지,"13,400",41.3
2018,4,1~10,26230,부산광역시 부산진구, 당감동,삼성,"11,900",55.8
2018,4,1~10,26230,부산광역시 부산진구, 당감동,개금주공3단지,"12,000",41.3
2018,4,1~10,26230,부산광역시 부산진구, 당감동,개금주공3단지,"12,000",41.3
2018,4,11~20,26230,부산광역시 부산진구, 당감동,동일스위트,"28,500",84.9772
2018,4,1~10,26230,부산광역시 부산진구, 가야동,가야삼정그린코아,"17,000",59.68
2018,4,1~10,26230,부산광역시 부산진구, 가야동,일산,"10,500",56.97
2018,4,1~10,26230,부산광역시 부산진구, 가야동,동원,"13,500",77.4
2018,4,1~10,26230,부산광역시 부산진구, 가야동,일산,"12,400",56.34
2018,4,11~20,26230,부산광역시 부산진구, 가야동,시영,"9,000",39.67
2018,4,1~10,26230,부산광역시 부산진구, 개금동,개금우드빌(1-9),"15,300",56.88
2018,4,1~10,26230,부산광역시 부산진구, 개금동,개금주공2,"10,500",32.39
2018,4,1~10,26230,부산광역시 부산진구, 개금동,엘지신개금(2-2),"29,500",84.99
2018,4,1~10,26230,부산광역시 부산진구, 개금동,고원,"7,100",41.67
2018,4,1~10,26230,부산광역시 부산진구, 개금동,개금주공2,"13,300",41.3
2018,4,11~20,26230,부산광역시 부산진구, 개금동,엘지신개금(2-1),"32,000",84.99
2018,4,1~10,26260,부산광역시 동래구, 명장동,명장제일,"7,200",41.49
2018,4,1~10,26260,부산광역시 동래구, 명장동,삼보(290-2),"12,900",52.74
2018,4,1~10,26260,부산광역시 동래구, 안락동,석천,"22,700",73.65
2018,4,1~10,26260,부산광역시 동래구, 안락동,안락뜨란채2단지,"33,000",74.65
2018,4,1~10,26260,부산광역시 동래구, 안락동,화목,"26,250",84.95
2018,4,1~10,26260,부산광역시 동래구, 안락동,안락뜨란채2단지,"29,500",59.91
2018,4,11~20,26260,부산광역시 동래구, 수안동,장미,"28,500",66.85
2018,4,1~10,26260,부산광역시 동래구, 명륜동,명륜2차아이파크,"50,600",84.9138
2018,4,1~10,26260,부산광역시 동래구, 명륜동,명륜아이파크1단지,"68,250",110.3317
2018,4,1~10,26260,부산광역시 동래구, 명륜동,명륜2차아이파크,"52,000",84.9138
2018,4,1~10,26260,부산광역시 동래구, 명륜동,한우리아트빌,"22,500",82.72
2018,4,1~10,26260,부산광역시 동래구, 명륜동,동래 센트럴파크 하이츠 1차,"75,000",156.7997
2018,4,1~10,26260,부산광역시 동래구, 명륜동,락우아트빌,"16,400",44.39
2018,4,11~20,26260,부산광역시 동래구, 명륜동,명륜2차아이파크,"72,500",125.9466
2018,4,11~20,26260,부산광역시 동래구, 명륜동,천일스카이원,"19,695",49.992
2018,4,1~10,26260,부산광역시 동래구, 온천동,삼정그린코아,"17,600",59.33
2018,4,1~10,26260,부산광역시 동래구, 온천동,협성스카이라인80,"8,200",25.96
2018,4,11~20,26260,부산광역시 동래구, 온천동,새온천화신동영,"15,750",59.96
2018,4,1~10,26260,부산광역시 동래구, 사직동,사직쌍용예가,"37,000",84.965
2018,4,1~10,26290,부산광역시 남구, 대연동,대연힐스테이트푸르지오,"54,900",84.36
2018,4,1~10,26290,부산광역시 남구, 대연동,대연힐스테이트푸르지오,"52,000",84.69
2018,4,1~10,26290,부산광역시 남구, 대연동,대연힐스테이트푸르지오,"52,000",84.92
2018,4,1~10,26290,부산광역시 남구, 대연동,대우,"17,650",59.88
2018,4,1~10,26290,부산광역시 남구, 대연동,일동지에닌,"30,750",84.99
2018,4,1~10,26290,부산광역시 남구, 대연동,대우,"21,500",84.92
2018,4,1~10,26290,부산광역시 남구, 대연동,장백장미타워1,"16,000",59.94
